metode,no,tipe,query,preprocessed,contoh,kode_gt,rank,top1,top3,top10,rr
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,9,KBLI,MENGAJAR MATA PELAJARAN PKN DI MTS TAHASSUS ALQURAN,"alquran mata mengajar mts pelajaran pkn tahassus | +KBLI: instansi pendidikan, lembaga sekolah, sekolah mts",PENDIDIKAN MENENGAH ATAS UMUM SWASTA - Sekolah SMA / MA Swasta (Pendidikan menengah atas umum yang diselenggarakan oleh swasta). | Kegiatan mengajar mata pelajaran pkn di mts tahassus alquran,85316,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,10,KBJI,MENGAJAR MATA PELAJARAN PKN DI MTS TAHASSUS ALQURAN,"alquran mata mengajar mts pelajaran pkn tahassus | +KBJI: guru pkn, pendidik honorer, pengajar madrasah",-,2330,0,0,0,0,0.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,11,KBLI,"KARYAWAN BAGIAN PRODUKSI, PEMOTONGAN KAYU SESUAI UKURAN AKHIR DIPABRIK KAYU LAI",akhir dipabrik karyawan kayu lai pemotongan produksi sesuai,"Kegiatan karyawan bagian produksi ,pemotongan kayu sesuai ukuran akhir dipabrik kayu lapis",16211,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,12,KBJI,"KARYAWAN BAGIAN PRODUKSI, PEMOTONGAN KAYU SESUAI UKURAN AKHIR DIPABRIK KAYU LAI",akhir dipabrik karyawan kayu lai pemotongan produksi sesuai,"Deskripsi tugas: karyawan bagian produksi ,pemotongan kayu sesuai ukuran akhir dipabrik kayu lapis",9329,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,13,KBLI,PERTANIAN PADI,"padi pertanian | +KBLI: lahan kebun, lahan sawah padi, pertanian pangan",PERTANIAN PADI INBRIDA - Petani yang menanam komoditas padi lokal | PERTANIAN PADI INBRIDA - Petani yang menanam bibit dan menjualnya,01122,2,0,1,1,0.5
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,14,KBJI,PERTANIAN PADI,"padi pertanian | +KBJI: buruh tanam padi, buruh tani, pekerja ladang",Pekerja Pertanian Tanaman Pangan Dan Tanaman Semusim - orang yang macul tanah nanam padi di sawah | Pekerja Pertanian Tanaman Pangan Dan Tanaman Semusim - tukang cabut rumput liar di lahan jagung,6111,2,0,1,1,0.5
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,15,KBLI,PERTANIAN BAWANG MERAH HORTIKULTURAL DI SAWAH MILIK ORANG LAIN,"bawang hortikultural merah milik pertanian sawah tanaman pangan | +KBLI: kebun bawang merah, lahan bawang, lahan kebun",Kegiatan pertanian bawang merah hortikultural di sawah milik orang lain | Kegiatan pertanian bawang merah hortikultural sawah milik orang lain,01134,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,16,KBJI,PERTANIAN BAWANG MERAH HORTIKULTURAL DI SAWAH MILIK ORANG LAIN,"bawang hortikultural merah milik pertanian sawah tanaman pangan | +KBJI: buruh harian bawang, buruh petik bawang, buruh tani",Deskripsi tugas: mencabut rumput liar di sawah(maton) | Deskripsi tugas: pertanian,9211,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,17,KBLI,KONTRUKSI RUMAH DI DESA,"bangunan desa hunian konstruksi kontruksi rumah | +KBLI: jasa bangun rumah, kontraktor kampung, proyek bangun rumah",KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - konstruksi bangunan tempat tinggal | KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - Membangun atau merenovasi rumah tempat tinggal (Konstruksi konvensional).,41011,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,18,KBJI,KONTRUKSI RUMAH DI DESA,"bangunan desa hunian konstruksi kontruksi rumah | +KBJI: kepala tukang, kuli bangunan proyek, tukang bangunan rumah",Deskripsi tugas: kontruksi rumah di desa | Deskripsi tugas: kontrusi rumah,7112,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,19,KBLI,PERDAGANGAN BARANG BEKAS UNTUK DIJUAL LAGI,"barang bekas dijual lagi perdagangan | +KBLI: lapak loak, toko barang bekas, usaha jual beli second",Kegiatan perdagangan barang bekas untuk dijual lagi,47749,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,20,KBJI,PERDAGANGAN BARANG BEKAS UNTUK DIJUAL LAGI,"barang bekas dijual lagi perdagangan | +KBJI: bakul loak, pedagang barang second, penjual barang bekas",Deskripsi tugas: perdagangan barang bekas untuk dijual lagi | Deskripsi tugas: pedagang motor di rumah sendiri,5249,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,21,KBLI,PEDAGANG MOTOR DI RUMAH SENDIRI,"bangunan bermotor hunian kendaraan konstruksi motor roda dua rumah | +KBLI: bisnis motor second, jual beli motor bekas, showroom motor rumahan",Kegiatan pedagang motor di rumah sendiri,47832,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,22,KBJI,PEDAGANG MOTOR DI RUMAH SENDIRI,"bangunan bermotor hunian kendaraan konstruksi motor roda dua rumah | +KBJI: makelar motor bekas, pedagang motor rumah, penjual sepeda motor",Deskripsi tugas: perdagangan barang bekas untuk dijual lagi | Deskripsi tugas: pedagang motor di rumah sendiri,5249,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,23,KBLI,JASA TRANSPORTASI,"transportasi | +KBLI: armada transportasi, jasa pengiriman logistik, usaha angkutan barang",Kegiatan jasa transportasi,49231,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,24,KBJI,JASA TRANSPORTASI,"transportasi | +KBJI: driver logistik, pengemudi antar barang, sopir truk angkutan","Pengemudi Mobil, Taksi dan Van - supir angkut pesanan lemari kaca pakai mobil carry | Pengemudi Mobil, Taksi dan Van - driver taksi online narik penumpang",8322,3,0,1,1,0.3333
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,25,KBLI,PENYEDIA BHAN BAKU MAKANAN,baku bhan makanan penyedia,Kegiatan penyedia bhan baku makanan,47213,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,26,KBJI,PENYEDIA BHAN BAKU MAKANAN,baku bhan makanan penyedia,Deskripsi tugas: penyedia bhan baku makanan,9520,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,27,KBLI,TUKANG BATU,"batu | +KBLI: jasa pengerjaan batu, proyek bangunan fisik, usaha renovasi",KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - konstruksi bangunan tempat tinggal | KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - Membangun atau merenovasi rumah tempat tinggal (Konstruksi konvensional).,41011,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,28,KBJI,TUKANG BATU,"batu | +KBJI: pekerja bangunan batu, tukang batu konstruksi, tukang plester","Deskripsi tugas: tukang batu | Deskripsi tugas: buruh bangunan, mengaduk semen",7111,2,0,1,1,0.5
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,29,KBLI,PERTANIAN BAWANG MERAH HORTIKULTURAL SAWAH MILIK ORANG LAIN,"bawang hortikultural merah milik pertanian sawah tanaman pangan | +KBLI: kebun bawang merah, lahan bawang, lahan kebun",Kegiatan pertanian bawang merah hortikultural di sawah milik orang lain | Kegiatan pertanian bawang merah hortikultural sawah milik orang lain,01134,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,30,KBJI,PERTANIAN BAWANG MERAH HORTIKULTURAL SAWAH MILIK ORANG LAIN,"bawang hortikultural merah milik pertanian sawah tanaman pangan | +KBJI: buruh harian bawang, buruh petik bawang, buruh tani",Deskripsi tugas: mencabut rumput liar di sawah(maton) | Deskripsi tugas: pertanian,9211,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,31,KBLI,PERTANIAN PADI DI SAWAH MILIK SENDIRI,"milik padi pertanian sawah sendiri tanaman pangan | +KBLI: lahan kebun, lahan sawah padi, pertanian pangan",PERTANIAN PADI INBRIDA - Petani yang menanam komoditas padi lokal | PERTANIAN PADI INBRIDA - Petani yang menanam bibit dan menjualnya,01122,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,32,KBJI,PERTANIAN PADI DI SAWAH MILIK SENDIRI,"milik padi pertanian sawah sendiri tanaman pangan | +KBJI: buruh tanam padi, buruh tani, pekerja ladang",Pekerja Pertanian Tanaman Pangan Dan Tanaman Semusim - orang yang macul tanah nanam padi di sawah | Pekerja Pertanian Tanaman Pangan Dan Tanaman Semusim - tukang cabut rumput liar di lahan jagung,6111,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,33,KBLI,BURUH (PELAYAN DI TOKO KLONTONG),"buruh eceran kelontong klontong manisan pelayan toko | +KBLI: retail kelontong, toko kebutuhan harian, warung kelontong sembako","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN, ATAU TEMBAKAU SELAIN DENGAN SISTEM SWALAYAN - Warung Sembako (Perdagangan eceran barang kebutuhan pokok bukan swalayan). | Kegiatan buruh (pelayan di toko klontong)",47112,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,34,KBJI,BURUH (PELAYAN DI TOKO KLONTONG),"buruh eceran kelontong klontong manisan pelayan toko | +KBJI: asisten penjualan, pelayan toko sembako, penjaga warung kelontong",Asisten Penjualan Toko - mbak mbak kasir minimarket yang jaga mesin kas | Asisten Penjualan Toko - petugas toko yang menata barang sembako di rak,5223,5,0,0,1,0.2
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,35,KBLI,MENCUCI MOTOR DAN MOBIL,"angkutan bermotor kendaraan mencuci mobil motor roda dua | +KBLI: bisnis motor second, jual beli motor bekas, showroom motor rumahan",Kegiatan mencuci motor dan mobil,81290,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,36,KBJI,MENCUCI MOTOR DAN MOBIL,"angkutan bermotor kendaraan mencuci mobil motor roda dua | +KBJI: makelar motor bekas, pedagang motor rumah, penjual sepeda motor",Deskripsi tugas: mencuci motor dan mobil,9122,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,37,KBLI,MENJUAL BOTOK PELAS DAN PECEL,"botok menjual pecel pelas | +KBLI: kedai nasi pecel, usaha kuliner tradisional, warung pecel botok",Rumah makan yang menyediakan layanan prasmanan atau menu lengkap dengan area makan yang luas untuk tamu. | Kegiatan menjual botok pelas dan pecel,56101,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,38,KBJI,MENJUAL BOTOK PELAS DAN PECEL,"botok menjual pecel pelas | +KBJI: pedagang botok keliling, penjual nasi pecel, penjual pecel pelas",Deskripsi tugas: membuat resoles untuk dijual dipasar kampung | Deskripsi tugas: menjual botok pelas dan pecel,5212,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,39,KBLI,PENYEDIAAN MAKANAN,"makanan penyediaan | +KBLI: bisnis makanan siap saji, industri jasa boga, katering acara","AKTIVITAS JASA BOGA UNTUK ACARA TERTENTU (EVENT CATERING) - Katering makanan untuk aneka acara (Event Catering),. | Kegiatan penyediaan makanan",56210,3,0,1,1,0.3333
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,40,KBJI,PENYEDIAAN MAKANAN,"makanan penyediaan | +KBJI: juru masak katering, koki pelayanan, staf makanan katering",Juru Bantu Dapur - karyawan bagian cuci piring di restoran | Juru Bantu Dapur - tukang kupas bawang dan potong sayur di dapur rumah makan,9412,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,41,KBLI,"BURUH BANGUNAN, MENGADUK SEMEN","bangunan buruh mengaduk semen | +KBLI: bengkel konstruksi, jasa renovasi harian, layanan perbaikan rumah",KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - konstruksi bangunan tempat tinggal | KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - Membangun atau merenovasi rumah tempat tinggal (Konstruksi konvensional).,41011,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,42,KBJI,"BURUH BANGUNAN, MENGADUK SEMEN","bangunan buruh mengaduk semen | +KBJI: kuli aduk semen, pekerja bangunan harian, pekerja kasar","Deskripsi tugas: tukang batu | Deskripsi tugas: buruh bangunan, mengaduk semen",7111,5,0,0,1,0.2
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,43,KBLI,MENJUAL ES TEH JUMBO,"es jumbo menjual teh | +KBLI: franchise es teh, kedai minuman es teh, stand es teh jumbo","AKTIVITAS RUMAH MINUM/KAFE - Kedai es teh jumbo atau Warung Kopi pinggir jalan (Rumah Minum/Kafe),. | Kegiatan menjual es teh jumbo",56303,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,44,KBJI,MENJUAL ES TEH JUMBO,"es jumbo menjual teh | +KBJI: pedagang es teh, penjaga stand minuman, penjual es teh jumbo",Asisten Penjualan Toko - mbak mbak kasir minimarket yang jaga mesin kas | Asisten Penjualan Toko - petugas toko yang menata barang sembako di rak,5223,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,45,KBLI,JASA ANTAR UNDANGAN ACARA,"acara antar undangan | +KBLI: biro antar undangan, jasa kurir undangan, usaha jasa perorangan",-,96909,0,0,0,0,0.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,46,KBJI,JASA ANTAR UNDANGAN ACARA,"acara antar undangan | +KBJI: kurir sebar undangan, pengirim undangan, tenaga antar undangan",Deskripsi tugas: jasa antar undangan acara,5169,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,47,KBLI,JASA KONTRUKSI TUKANG BANGUNAN HARIAN,"bangunan harian kontruksi | +KBLI: jasa renovasi harian, layanan perbaikan rumah, usaha tukang borongan",KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - konstruksi bangunan tempat tinggal | KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - Membangun atau merenovasi rumah tempat tinggal (Konstruksi konvensional).,41011,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,48,KBJI,JASA KONTRUKSI TUKANG BANGUNAN HARIAN,"bangunan harian kontruksi | +KBJI: pekerja bangunan harian, tenaga borongan, tukang bangunan lepas","Deskripsi tugas: tukang batu | Deskripsi tugas: buruh bangunan, mengaduk semen",7111,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,49,KBLI,PEYEDIA MAKANAN SIOMAY KELILING DENGAN SEPEDA,"keliling makanan peyedia sepeda siomay | +KBLI: jualan makanan tidak tetap, produksi siomay, usaha siomay keliling",AKTIVITAS PENYEDIAAN MAKANAN DI BANGUNAN TIDAK TETAP - buka warung tegal jualan nasi sayur | AKTIVITAS PENYEDIAAN MAKANAN DI BANGUNAN TIDAK TETAP - restoran padang pinggir jalan,56102,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,50,KBJI,PEYEDIA MAKANAN SIOMAY KELILING DENGAN SEPEDA,"keliling makanan peyedia sepeda siomay | +KBJI: pedagang siomay kayuh, penjual siomay sepeda, tukang siomay komplek",Deskripsi tugas: membuat resoles untuk dijual dipasar kampung | Deskripsi tugas: menjual botok pelas dan pecel,5212,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,51,KBLI,"MENCAMPUR SEMEN, MENGANGKUT MATERIAL, MEMASANG BATA, PLESTER DINDING, DAN MEN","bata dinding material memasang men mencampur mengangkut plester | +KBLI: bengkel konstruksi, proyek konstruksi gedung, usaha renovasi rumah",KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - konstruksi bangunan tempat tinggal | KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - Membangun atau merenovasi rumah tempat tinggal (Konstruksi konvensional).,41011,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,52,KBJI,"MENCAMPUR SEMEN, MENGANGKUT MATERIAL, MEMASANG BATA, PLESTER DINDING, DAN MEN","bata dinding material memasang men mencampur mengangkut plester | +KBJI: kuli aduk semen, pekerja kasar, pembantu tukang bangunan","Deskripsi tugas: tukang batu | Deskripsi tugas: buruh bangunan, mengaduk semen",7111,5,0,0,1,0.2
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,53,KBLI,MENGOPERASIKAN DAN MEMPERBAIKI MESIN PRODUKSI DAN PERAWATAN BERKALA,"berkala memperbaiki mengoperasikan mesin perawatan produksi | +KBLI: bengkel mesin pabrik, industri perlengkapan, usaha perbaikan alat",Kegiatan mengoperasikan dan memperbaiki mesin produksi dan perawatan berkala,16101,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,54,KBJI,MENGOPERASIKAN DAN MEMPERBAIKI MESIN PRODUKSI DAN PERAWATAN BERKALA,"berkala memperbaiki mengoperasikan mesin perawatan produksi | +KBJI: montir mesin industri, supervisor mekanik, teknisi mesin pabrik",Deskripsi tugas: mengoperasikan dan memperbaiki mesin produksi dan perawatan berkala,3122,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,55,KBLI,PERTANIAN BAWANG MERAH MILIK ORANG LAIN,"bawang merah milik pertanian | +KBLI: kebun bawang merah, lahan bawang, lahan kebun",Kegiatan pertanian bawang merah hortikultural di sawah milik orang lain | Kegiatan pertanian bawang merah hortikultural sawah milik orang lain,01134,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,56,KBJI,PERTANIAN BAWANG MERAH MILIK ORANG LAIN,"bawang merah milik pertanian | +KBJI: buruh harian bawang, buruh petik bawang, buruh tani",Deskripsi tugas: mencabut rumput liar di sawah(maton) | Deskripsi tugas: pertanian,9211,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,57,KBLI,KONTRUSI RUMAH,bangunan hunian konstruksi kontrusi rumah,KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - konstruksi bangunan tempat tinggal | KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - Membangun atau merenovasi rumah tempat tinggal (Konstruksi konvensional).,41011,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,58,KBJI,KONTRUSI RUMAH,bangunan hunian konstruksi kontrusi rumah,Deskripsi tugas: kontruksi rumah di desa | Deskripsi tugas: kontrusi rumah,7112,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,59,KBLI,INDUSTRI AIR ISI ULANG,"air industri isi ulang | +KBLI: depot air galon, pabrik air minum, usaha air mineral",INDUSTRI AIR MINUM ISI ULANG - Memproduksi air isi ulang (dari air mineral) | Kegiatan industri air isi ulang,11052,1,1,1,1,1.0
5. SQL LIKE + Preprocessing + Expansion + Contoh Lapangan,60,KBJI,INDUSTRI AIR ISI ULANG,"air industri isi ulang | +KBJI: operator isi ulang galon, pengantar air galon, penjaga depot air",Deskripsi tugas: industri air isi ulang,8183,1,1,1,1,1.0
6. Hybrid Search (Baseline),1,KBLI,MENCABUT RUMPUT LIAR DI SAWAH(MATON),,,01122,0,0,0,0,0.0
6. Hybrid Search (Baseline),2,KBJI,MENCABUT RUMPUT LIAR DI SAWAH(MATON),,,9211,0,0,0,0,0.0
6. Hybrid Search (Baseline),3,KBLI,"MEMBUAT LEMARI KACA/ ETALASE, MENGANTAR PESANAN LEMARI KACA",,,31011,1,1,1,1,1.0
6. Hybrid Search (Baseline),4,KBJI,"MEMBUAT LEMARI KACA/ ETALASE, MENGANTAR PESANAN LEMARI KACA",,,7523,0,0,0,0,0.0
6. Hybrid Search (Baseline),5,KBLI,PERTANIAN,,,01122,0,0,0,0,0.0
6. Hybrid Search (Baseline),6,KBJI,PERTANIAN,,,9211,0,0,0,0,0.0
6. Hybrid Search (Baseline),7,KBLI,MEMBUAT RESOLES UNTUK DIJUAL DIPASAR KAMPUNG,,,47249,0,0,0,0,0.0
6. Hybrid Search (Baseline),8,KBJI,MEMBUAT RESOLES UNTUK DIJUAL DIPASAR KAMPUNG,,,5212,0,0,0,0,0.0
6. Hybrid Search (Baseline),9,KBLI,MENGAJAR MATA PELAJARAN PKN DI MTS TAHASSUS ALQURAN,,,85316,0,0,0,0,0.0
6. Hybrid Search (Baseline),10,KBJI,MENGAJAR MATA PELAJARAN PKN DI MTS TAHASSUS ALQURAN,,,2330,0,0,0,0,0.0
6. Hybrid Search (Baseline),11,KBLI,"KARYAWAN BAGIAN PRODUKSI, PEMOTONGAN KAYU SESUAI UKURAN AKHIR DIPABRIK KAYU LAI",,,16211,0,0,0,0,0.0
6. Hybrid Search (Baseline),12,KBJI,"KARYAWAN BAGIAN PRODUKSI, PEMOTONGAN KAYU SESUAI UKURAN AKHIR DIPABRIK KAYU LAI",,,9329,0,0,0,0,0.0
6. Hybrid Search (Baseline),13,KBLI,PERTANIAN PADI,,,01122,2,0,1,1,0.5
6. Hybrid Search (Baseline),14,KBJI,PERTANIAN PADI,,,6111,3,0,1,1,0.3333
6. Hybrid Search (Baseline),15,KBLI,PERTANIAN BAWANG MERAH HORTIKULTURAL DI SAWAH MILIK ORANG LAIN,,,01134,0,0,0,0,0.0
6. Hybrid Search (Baseline),16,KBJI,PERTANIAN BAWANG MERAH HORTIKULTURAL DI SAWAH MILIK ORANG LAIN,,,9211,0,0,0,0,0.0
6. Hybrid Search (Baseline),17,KBLI,KONTRUKSI RUMAH DI DESA,,,41011,0,0,0,0,0.0
6. Hybrid Search (Baseline),18,KBJI,KONTRUKSI RUMAH DI DESA,,,7112,0,0,0,0,0.0
6. Hybrid Search (Baseline),19,KBLI,PERDAGANGAN BARANG BEKAS UNTUK DIJUAL LAGI,,,47749,0,0,0,0,0.0
6. Hybrid Search (Baseline),20,KBJI,PERDAGANGAN BARANG BEKAS UNTUK DIJUAL LAGI,,,5249,0,0,0,0,0.0
6. Hybrid Search (Baseline),21,KBLI,PEDAGANG MOTOR DI RUMAH SENDIRI,,,47832,0,0,0,0,0.0
6. Hybrid Search (Baseline),22,KBJI,PEDAGANG MOTOR DI RUMAH SENDIRI,,,5249,0,0,0,0,0.0
6. Hybrid Search (Baseline),23,KBLI,JASA TRANSPORTASI,,,49231,0,0,0,0,0.0
6. Hybrid Search (Baseline),24,KBJI,JASA TRANSPORTASI,,,8322,0,0,0,0,0.0
6. Hybrid Search (Baseline),25,KBLI,PENYEDIA BHAN BAKU MAKANAN,,,47213,0,0,0,0,0.0
6. Hybrid Search (Baseline),26,KBJI,PENYEDIA BHAN BAKU MAKANAN,,,9520,0,0,0,0,0.0
6. Hybrid Search (Baseline),27,KBLI,TUKANG BATU,,,41011,0,0,0,0,0.0
6. Hybrid Search (Baseline),28,KBJI,TUKANG BATU,,,7111,0,0,0,0,0.0
6. Hybrid Search (Baseline),29,KBLI,PERTANIAN BAWANG MERAH HORTIKULTURAL SAWAH MILIK ORANG LAIN,,,01134,0,0,0,0,0.0
6. Hybrid Search (Baseline),30,KBJI,PERTANIAN BAWANG MERAH HORTIKULTURAL SAWAH MILIK ORANG LAIN,,,9211,0,0,0,0,0.0
6. Hybrid Search (Baseline),31,KBLI,PERTANIAN PADI DI SAWAH MILIK SENDIRI,,,01122,2,0,1,1,0.5
6. Hybrid Search (Baseline),32,KBJI,PERTANIAN PADI DI SAWAH MILIK SENDIRI,,,6111,3,0,1,1,0.3333
6. Hybrid Search (Baseline),33,KBLI,BURUH (PELAYAN DI TOKO KLONTONG),,,47112,0,0,0,0,0.0
6. Hybrid Search (Baseline),34,KBJI,BURUH (PELAYAN DI TOKO KLONTONG),,,5223,0,0,0,0,0.0
6. Hybrid Search (Baseline),35,KBLI,MENCUCI MOTOR DAN MOBIL,,,81290,0,0,0,0,0.0
6. Hybrid Search (Baseline),36,KBJI,MENCUCI MOTOR DAN MOBIL,,,9122,5,0,0,1,0.2
6. Hybrid Search (Baseline),37,KBLI,MENJUAL BOTOK PELAS DAN PECEL,,,56101,0,0,0,0,0.0
6. Hybrid Search (Baseline),38,KBJI,MENJUAL BOTOK PELAS DAN PECEL,,,5212,0,0,0,0,0.0
6. Hybrid Search (Baseline),39,KBLI,PENYEDIAAN MAKANAN,,,56210,1,1,1,1,1.0
6. Hybrid Search (Baseline),40,KBJI,PENYEDIAAN MAKANAN,,,9412,0,0,0,0,0.0
6. Hybrid Search (Baseline),41,KBLI,"BURUH BANGUNAN, MENGADUK SEMEN",,,41011,5,0,0,1,0.2
6. Hybrid Search (Baseline),42,KBJI,"BURUH BANGUNAN, MENGADUK SEMEN",,,7111,0,0,0,0,0.0
6. Hybrid Search (Baseline),43,KBLI,MENJUAL ES TEH JUMBO,,,56303,0,0,0,0,0.0
6. Hybrid Search (Baseline),44,KBJI,MENJUAL ES TEH JUMBO,,,5223,0,0,0,0,0.0
6. Hybrid Search (Baseline),45,KBLI,JASA ANTAR UNDANGAN ACARA,,,96909,0,0,0,0,0.0
6. Hybrid Search (Baseline),46,KBJI,JASA ANTAR UNDANGAN ACARA,,,5169,0,0,0,0,0.0
6. Hybrid Search (Baseline),47,KBLI,JASA KONTRUKSI TUKANG BANGUNAN HARIAN,,,41011,0,0,0,0,0.0
6. Hybrid Search (Baseline),48,KBJI,JASA KONTRUKSI TUKANG BANGUNAN HARIAN,,,7111,0,0,0,0,0.0
6. Hybrid Search (Baseline),49,KBLI,PEYEDIA MAKANAN SIOMAY KELILING DENGAN SEPEDA,,,56102,1,1,1,1,1.0
6. Hybrid Search (Baseline),50,KBJI,PEYEDIA MAKANAN SIOMAY KELILING DENGAN SEPEDA,,,5212,0,0,0,0,0.0
6. Hybrid Search (Baseline),51,KBLI,"MENCAMPUR SEMEN, MENGANGKUT MATERIAL, MEMASANG BATA, PLESTER DINDING, DAN MEN",,,41011,0,0,0,0,0.0
6. Hybrid Search (Baseline),52,KBJI,"MENCAMPUR SEMEN, MENGANGKUT MATERIAL, MEMASANG BATA, PLESTER DINDING, DAN MEN",,,7111,0,0,0,0,0.0
6. Hybrid Search (Baseline),53,KBLI,MENGOPERASIKAN DAN MEMPERBAIKI MESIN PRODUKSI DAN PERAWATAN BERKALA,,,16101,0,0,0,0,0.0
6. Hybrid Search (Baseline),54,KBJI,MENGOPERASIKAN DAN MEMPERBAIKI MESIN PRODUKSI DAN PERAWATAN BERKALA,,,3122,0,0,0,0,0.0
6. Hybrid Search (Baseline),55,KBLI,PERTANIAN BAWANG MERAH MILIK ORANG LAIN,,,01134,0,0,0,0,0.0
6. Hybrid Search (Baseline),56,KBJI,PERTANIAN BAWANG MERAH MILIK ORANG LAIN,,,9211,0,0,0,0,0.0
6. Hybrid Search (Baseline),57,KBLI,KONTRUSI RUMAH,,,41011,0,0,0,0,0.0
6. Hybrid Search (Baseline),58,KBJI,KONTRUSI RUMAH,,,7112,0,0,0,0,0.0
6. Hybrid Search (Baseline),59,KBLI,INDUSTRI AIR ISI ULANG,,,11052,1,1,1,1,1.0
6. Hybrid Search (Baseline),60,KBJI,INDUSTRI AIR ISI ULANG,,,8183,0,0,0,0,0.0
